,UF,Tem Celular,Tem Rádio,Tem Televisão em Cores,RM domiciliar per capita,Regiao
146772,52,Sim,Sim,Sim,666.0,CO
146773,52,Sim,Não,Sim,202.0,CO
146774,52,Sim,Sim,Sim,531.0,CO
146775,52,Sim,Não,Sim,750.0,CO
146776,52,Sim,Não,Sim,525.0,CO
146777,52,Sim,Sim,Sim,579.0,CO
146778,52,Sim,Não,Sim,1500.0,CO
146780,52,Sim,Sim,Sim,1288.0,CO
146781,52,Sim,Sim,Sim,658.0,CO
146782,52,Sim,Sim,Sim,333.0,CO
146783,52,Sim,Sim,Sim,394.0,CO
146784,52,Sim,Não,Sim,303.0,CO
146785,52,Sim,Não,Sim,800.0,CO
146786,52,Sim,Não,Sim,0.0,CO
146787,52,Não,Não,Sim,788.0,CO
146788,52,Sim,Não,Sim,36.0,CO
146789,52,Sim,Não,Sim,395.0,CO
146792,52,Sim,Não,Sim,233.0,CO
146793,52,Sim,Não,Sim,330.0,CO
146796,52,Sim,Sim,Sim,375.0,CO
146800,52,Sim,Não,Sim,129.0,CO
146801,52,Sim,Não,Sim,262.0,CO
146802,52,Sim,Não,Sim,600.0,CO
146806,52,Sim,Não,Sim,400.0,CO
146807,52,Sim,Sim,Sim,2500.0,CO
146808,52,Sim,Sim,Sim,2500.0,CO
146809,52,Sim,Sim,Sim,2000.0,CO
146810,52,Sim,Sim,Sim,315.0,CO
146814,52,Sim,Sim,Sim,788.0,CO
146818,52,Sim,Sim,Sim,300.0,CO
146820,52,Sim,Sim,Sim,666.0,CO
146822,52,Sim,Sim,Sim,854.0,CO
146824,52,Sim,Sim,Sim,772.0,CO
146825,52,Sim,Não,Sim,700.0,CO
146830,52,Sim,Sim,Sim,375.0,CO
146832,52,Sim,Sim,Sim,900.0,CO
146836,52,Sim,Sim,Sim,700.0,CO
146837,52,Sim,Sim,Sim,788.0,CO
146838,52,Sim,Não,Sim,375.0,CO
146840,52,Sim,Sim,Sim,1400.0,CO
146841,52,Sim,Sim,Sim,3700.0,CO
146843,52,Sim,Sim,Sim,1666.0,CO
146844,52,Sim,Sim,Sim,2010.0,CO
146845,52,Sim,Sim,Sim,1233.0,CO
146846,52,Sim,Sim,Sim,450.0,CO
146847,52,Sim,Não,Sim,996.0,CO
146848,52,Sim,Sim,Sim,433.0,CO
146849,52,Sim,Sim,Sim,450.0,CO
146850,52,Sim,Sim,Sim,1492.0,CO
146852,52,Sim,Sim,Sim,712.0,CO
146854,52,Sim,Sim,Sim,795.0,CO
146855,52,Sim,Sim,Sim,329.0,CO
146856,52,Sim,Sim,Sim,950.0,CO
146857,52,Sim,Sim,Sim,788.0,CO
146859,52,Não,Sim,Sim,394.0,CO
146862,52,Sim,Não,Sim,800.0,CO
146863,52,Sim,Não,Sim,788.0,CO
146864,52,Não,Não,Sim,394.0,CO
146866,52,Sim,Sim,Sim,975.0,CO
146867,52,Sim,Sim,Sim,1338.0,CO
146868,52,Sim,Sim,Sim,1600.0,CO
146870,52,Sim,Sim,Sim,2000.0,CO
146871,52,Sim,Sim,Sim,1626.0,CO
146874,52,Sim,Sim,Sim,311.0,CO
146876,52,Sim,Sim,Sim,525.0,CO
146877,52,Sim,Não,Sim,197.0,CO
146878,52,Sim,Sim,Sim,719.0,CO
146879,52,Sim,Sim,Sim,697.0,CO
146880,52,Sim,Sim,Sim,900.0,CO
146881,52,Sim,Não,Sim,875.0,CO
146882,52,Sim,Não,Sim,262.0,CO
146884,52,Sim,Sim,Sim,963.0,CO
146885,52,Sim,Sim,Sim,1400.0,CO
146886,52,Sim,Não,Sim,909.0,CO
146887,52,Sim,Sim,Sim,1182.0,CO
146890,52,Sim,Sim,Sim,788.0,CO
146891,52,Sim,Sim,Sim,644.0,CO
146896,52,Sim,Sim,Sim,283.0,CO
146898,52,Sim,Sim,Sim,1469.0,CO
146901,52,Sim,Sim,Sim,396.0,CO
146905,52,Sim,Sim,Sim,600.0,CO
146908,52,Sim,Sim,Sim,858.0,CO
146910,52,Sim,Sim,Sim,788.0,CO
146913,52,Sim,Sim,Sim,525.0,CO
146914,52,Sim,Sim,Sim,230.0,CO
146915,52,Sim,Sim,Sim,343.0,CO
146916,52,Sim,Sim,Sim,1038.0,CO
146919,52,Sim,Sim,Sim,242.0,CO
146921,52,Sim,Sim,Sim,780.0,CO
146922,52,Sim,Sim,Sim,788.0,CO
146923,52,Sim,Sim,Sim,340.0,CO
146924,52,Sim,Sim,Sim,523.0,CO
146928,52,Sim,Sim,Sim,594.0,CO
146929,52,Sim,Sim,Sim,788.0,CO
146932,52,Sim,Sim,Sim,1587.0,CO
146933,52,Sim,Sim,Sim,1166.0,CO
146934,52,Sim,Sim,Sim,7500.0,CO
146935,52,Sim,Não,Sim,1500.0,CO
146936,52,Sim,Sim,Sim,394.0,CO
146937,52,Sim,Sim,Sim,1005.0,CO
146938,52,Sim,Sim,Não,3000.0,CO
146939,52,Sim,Sim,Sim,475.0,CO
146940,52,Sim,Sim,Sim,892.0,CO
146941,52,Sim,Sim,Sim,634.0,CO
146942,52,Sim,Sim,Sim,788.0,CO
146944,52,Sim,Não,Sim,500.0,CO
146945,52,Sim,Sim,Sim,320.0,CO
146946,52,Sim,Não,Sim,2096.0,CO
146947,52,Sim,Não,Sim,460.0,CO
146948,52,Sim,Não,Sim,788.0,CO
146949,52,Sim,Não,Não,788.0,CO
146950,52,Sim,Não,Sim,863.0,CO
146951,52,Sim,Sim,Sim,250.0,CO
146953,52,Sim,Não,Sim,131.0,CO
146954,52,Sim,Sim,Sim,247.0,CO
146955,52,Sim,Não,Sim,286.0,CO
146957,52,Sim,Sim,Sim,1000.0,CO
146958,52,Sim,Não,Sim,994.0,CO
146959,52,Sim,Sim,Sim,1625.0,CO
146960,52,Não,Não,Sim,988.0,CO
146961,52,Sim,Sim,Sim,591.0,CO
146965,52,Sim,Não,Sim,600.0,CO
146966,52,Sim,Não,Sim,279.0,CO
146968,52,Sim,Não,Sim,394.0,CO
146970,52,Sim,Sim,Sim,819.0,CO
146971,52,Sim,Sim,Sim,214.0,CO
146972,52,Sim,Não,Sim,225.0,CO
146973,52,Sim,Não,Sim,525.0,CO
146974,52,Sim,Não,Sim,594.0,CO
146975,52,Sim,Não,Sim,1244.0,CO
146978,52,Sim,Sim,Sim,1088.0,CO
146980,52,Sim,Sim,Sim,262.0,CO
146982,52,Sim,Sim,Sim,190.0,CO
146984,52,Sim,Sim,Não,30.0,CO
146985,52,Sim,Sim,Sim,827.0,CO
146988,52,Sim,Sim,Sim,601.0,CO
146989,52,Sim,Sim,Sim,450.0,CO
146990,52,Sim,Não,Sim,338.0,CO
146991,52,Sim,Sim,Sim,254.0,CO
146993,52,Sim,Sim,Sim,40.0,CO
146994,52,Sim,Não,Sim,295.0,CO
146995,52,Sim,Sim,Sim,837.0,CO
146997,52,Sim,Não,Sim,1250.0,CO
146998,52,Sim,Não,Sim,600.0,CO
146999,52,Sim,Não,Não,0.0,CO
147003,52,Sim,Não,Sim,522.0,CO
147005,52,Sim,Não,Sim,1100.0,CO
147006,52,Sim,Não,Sim,788.0,CO
147007,52,Sim,Não,Sim,533.0,CO
147010,52,Sim,Sim,Sim,394.0,CO
147011,52,Sim,Não,Sim,394.0,CO
147012,52,Sim,Não,Sim,345.0,CO
147013,52,Sim,Não,Não,132.0,CO
147014,52,Sim,Sim,Sim,619.0,CO
147016,52,Sim,Sim,Sim,1094.0,CO
147018,52,Não,Sim,Sim,788.0,CO
147020,52,Sim,Não,Sim,1200.0,CO
147021,52,Sim,Sim,Sim,788.0,CO
147022,52,Sim,Sim,Sim,569.0,CO
147024,52,Sim,Sim,Sim,525.0,CO
147025,52,Sim,Sim,Sim,788.0,CO
147026,52,Sim,Não,Sim,2250.0,CO
147027,52,Sim,Sim,Sim,529.0,CO
147028,52,Sim,Sim,Sim,666.0,CO
147029,52,Sim,Sim,Sim,1250.0,CO
147030,52,Sim,Sim,Sim,579.0,CO
147031,52,Sim,Sim,Sim,1025.0,CO
147032,52,Sim,Não,Sim,1576.0,CO
147033,52,Sim,Não,Sim,3000.0,CO
147036,52,Sim,Sim,Sim,788.0,CO
147037,52,Sim,Sim,Sim,300.0,CO
147038,52,Sim,Sim,Sim,675.0,CO
147039,52,Sim,Não,Sim,788.0,CO
147040,52,Sim,Não,Sim,788.0,CO
147041,52,Sim,Não,Sim,788.0,CO
147043,52,Sim,Sim,Sim,5250.0,CO
147045,52,Sim,Sim,Sim,796.0,CO
147046,52,Sim,Não,Sim,930.0,CO
147047,52,Sim,Não,Sim,1091.0,CO
147048,52,Sim,Não,Sim,995.0,CO
147049,52,Sim,Sim,Sim,500.0,CO
147050,52,Sim,Não,Não,938.0,CO
147051,52,Sim,Não,Sim,262.0,CO
147052,52,Sim,Sim,Sim,666.0,CO
147053,52,Não,Não,Sim,0.0,CO
147054,52,Sim,Sim,Sim,788.0,CO
147055,52,Sim,Não,Sim,1953.0,CO
147060,52,Sim,Sim,Sim,450.0,CO
147061,52,Sim,Sim,Sim,333.0,CO
147062,52,Sim,Sim,Sim,788.0,CO
147064,52,Sim,Sim,Sim,500.0,CO
147066,52,Sim,Sim,Sim,950.0,CO
147067,52,Sim,Sim,Sim,658.0,CO
147068,52,Sim,Sim,Sim,788.0,CO
147070,52,Sim,Sim,Sim,800.0,CO
147071,52,Sim,Sim,Sim,788.0,CO
147072,52,Sim,Não,Sim,430.0,CO
147073,52,Sim,Sim,Sim,1037.0,CO
147074,52,Sim,Não,Sim,788.0,CO
147075,52,Sim,Não,Não,1050.0,CO
147076,52,Sim,Sim,Sim,550.0,CO
147077,52,Sim,Sim,Sim,1000.0,CO
147078,52,Sim,Não,Sim,1077.0,CO
147080,52,Sim,Sim,Sim,788.0,CO
147081,52,Sim,Sim,Sim,1394.0,CO
147082,52,Sim,Não,Sim,300.0,CO
147083,52,Sim,Não,Sim,1344.0,CO
147084,52,Sim,Sim,Sim,2693.0,CO
147086,52,Sim,Não,Sim,1000.0,CO
147089,52,Sim,Sim,Sim,894.0,CO
147090,52,Sim,Sim,Sim,1625.0,CO
147091,52,Sim,Não,Sim,488.0,CO
147094,52,Sim,Não,Sim,762.0,CO
147095,52,Sim,Sim,Sim,788.0,CO
147096,52,Sim,Não,Sim,1375.0,CO
147097,52,Sim,Não,Sim,788.0,CO
147100,52,Não,Sim,Não,788.0,CO
147101,52,Sim,Sim,Sim,788.0,CO
147102,52,Sim,Sim,Sim,1023.0,CO
147103,52,Sim,Sim,Sim,409.0,CO
147104,52,Sim,Não,Sim,788.0,CO
147105,52,Sim,Sim,Sim,725.0,CO
147106,52,Sim,Não,Sim,537.0,CO
147107,52,Sim,Não,Sim,822.0,CO
147108,52,Sim,Não,Sim,525.0,CO
147109,52,Sim,Sim,Sim,4150.0,CO
147110,52,Sim,Sim,Sim,788.0,CO
147112,52,Sim,Sim,Sim,1500.0,CO
147114,52,Sim,Não,Sim,788.0,CO
147115,52,Sim,Sim,Sim,1215.0,CO
147116,52,Sim,Não,Sim,317.0,CO
147117,52,Sim,Sim,Não,1200.0,CO
147119,52,Sim,Sim,Sim,175.0,CO
147120,52,Sim,Não,Sim,625.0,CO
147124,52,Sim,Não,Sim,1800.0,CO
147125,52,Sim,Não,Sim,858.0,CO
147126,52,Sim,Não,Sim,0.0,CO
147127,52,Sim,Sim,Sim,1050.0,CO
147128,52,Sim,Sim,Sim,1144.0,CO
147129,52,Sim,Não,Sim,788.0,CO
147130,52,Sim,Sim,Sim,894.0,CO
147131,52,Sim,Sim,Sim,3000.0,CO
147132,52,Sim,Não,Sim,1500.0,CO
147134,52,Sim,Não,Sim,262.0,CO
147135,52,Sim,Sim,Sim,544.0,CO
147136,52,Sim,Não,Sim,547.0,CO
147137,52,Sim,Não,Sim,725.0,CO
147138,52,Não,Sim,Sim,394.0,CO
147139,52,Sim,Sim,Sim,394.0,CO
147140,52,Sim,Não,Sim,1275.0,CO
147141,52,Sim,Sim,Sim,697.0,CO
147142,52,Sim,Sim,Não,0.0,CO
147143,52,Sim,Sim,Sim,1650.0,CO
147144,52,Sim,Sim,Sim,519.0,CO
147146,52,Sim,Sim,Sim,470.0,CO
147148,52,Sim,Não,Sim,410.0,CO
147149,52,Sim,Sim,Sim,1250.0,CO
147150,52,Sim,Sim,Sim,733.0,CO
147151,52,Sim,Não,Sim,1500.0,CO
147154,52,Sim,Não,Sim,960.0,CO
147156,52,Sim,Sim,Sim,1322.0,CO
147157,52,Sim,Sim,Sim,525.0,CO
147158,52,Sim,Não,Sim,394.0,CO
147159,52,Sim,Sim,Sim,1000.0,CO
147160,52,Sim,Não,Sim,850.0,CO
147161,52,Sim,Não,Sim,866.0,CO
147162,52,Sim,Não,Sim,762.0,CO
147163,52,Sim,Não,Sim,594.0,CO
147165,52,Sim,Não,Sim,582.0,CO
147166,52,Sim,Sim,Sim,357.0,CO
147167,52,Sim,Não,Sim,607.0,CO
147169,52,Não,Sim,Sim,1880.0,CO
147173,52,Sim,Sim,Sim,788.0,CO
147174,52,Sim,Não,Sim,1576.0,CO
147176,52,Sim,Sim,Sim,415.0,CO
147177,52,Sim,Sim,Sim,1125.0,CO
147178,52,Sim,Sim,Sim,1644.0,CO
147179,52,Sim,Sim,Sim,596.0,CO
147181,52,Sim,Sim,Sim,666.0,CO
147182,52,Sim,Não,Sim,400.0,CO
147183,52,Não,Sim,Não,3019.0,CO
147186,52,Sim,Não,Sim,329.0,CO
147189,52,Sim,Sim,Sim,1030.0,CO
147191,52,Sim,Sim,Não,662.0,CO
147192,52,Sim,Sim,Sim,880.0,CO
147193,52,Sim,Não,Sim,0.0,CO
147194,52,Sim,Não,Sim,198.0,CO
147195,52,Sim,Não,Sim,398.0,CO
147199,52,Sim,Sim,Sim,181.0,CO
147200,52,Sim,Sim,Sim,600.0,CO
147201,52,Sim,Não,Sim,944.0,CO
147202,52,Sim,Não,Sim,788.0,CO
147206,52,Sim,Não,Sim,750.0,CO
147207,52,Sim,Sim,Sim,325.0,CO
147210,52,Sim,Sim,Não,591.0,CO
147211,52,Sim,Sim,Sim,409.0,CO
147212,52,Sim,Sim,Sim,637.0,CO
147213,52,Sim,Não,Sim,1700.0,CO
147214,52,Sim,Sim,Sim,762.0,CO
147215,52,Sim,Sim,Sim,920.0,CO
147216,52,Sim,Não,Sim,875.0,CO
147217,52,Sim,Sim,Sim,1500.0,CO
147219,52,Sim,Não,Sim,794.0,CO
147221,52,Sim,Sim,Sim,5435.0,CO
147222,52,Sim,Sim,Sim,876.0,CO
147223,52,Sim,Sim,Sim,788.0,CO
147224,52,Sim,Não,Sim,1100.0,CO
147225,52,Sim,Sim,Sim,3000.0,CO
147226,52,Sim,Não,Sim,769.0,CO
147227,52,Sim,Não,Sim,525.0,CO
147228,52,Sim,Sim,Sim,2050.0,CO
147229,52,Sim,Não,Sim,375.0,CO
147231,52,Sim,Não,Sim,525.0,CO
147232,52,Sim,Não,Sim,1019.0,CO
147233,52,Sim,Não,Sim,77.0,CO
147234,52,Sim,Sim,Sim,500.0,CO
147235,52,Sim,Sim,Sim,1447.0,CO
147236,52,Sim,Não,Sim,884.0,CO
147237,52,Sim,Não,Sim,788.0,CO
147238,52,Sim,Não,Sim,500.0,CO
147239,52,Sim,Sim,Sim,700.0,CO
147240,52,Sim,Sim,Sim,1576.0,CO
147241,52,Sim,Sim,Sim,675.0,CO
147242,52,Sim,Não,Sim,960.0,CO
147243,52,Sim,Sim,Sim,644.0,CO
147244,52,Não,Sim,Não,788.0,CO
147246,52,Sim,Não,Sim,788.0,CO
147251,52,Sim,Não,Sim,1219.0,CO
147252,52,Sim,Sim,Sim,367.0,CO
147253,52,Sim,Não,Sim,233.0,CO
147254,52,Sim,Sim,Sim,500.0,CO
147255,52,Não,Não,Sim,788.0,CO
147256,52,Sim,Sim,Sim,1100.0,CO
147257,52,Sim,Não,Sim,882.0,CO
147258,52,Sim,Sim,Sim,1672.0,CO
147259,52,Sim,Não,Sim,788.0,CO
147260,52,Sim,Não,Sim,131.0,CO
147263,52,Sim,Sim,Sim,855.0,CO
147264,52,Sim,Sim,Sim,585.0,CO
147265,52,Sim,Não,Sim,788.0,CO
147266,52,Sim,Não,Sim,1358.0,CO
147267,52,Sim,Não,Sim,472.0,CO
147268,52,Sim,Não,Sim,800.0,CO
147269,52,Sim,Sim,Sim,658.0,CO
147270,52,Sim,Não,Sim,1994.0,CO
147271,52,Não,Sim,Sim,400.0,CO
147273,52,Sim,Não,Sim,892.0,CO
147274,52,Sim,Sim,Sim,350.0,CO
147275,52,Sim,Sim,Sim,1021.0,CO
147277,52,Sim,Sim,Sim,1066.0,CO
147280,52,Sim,Sim,Sim,650.0,CO
147281,52,Sim,Não,Sim,1200.0,CO
147282,52,Sim,Sim,Sim,1644.0,CO
147283,52,Sim,Sim,Sim,947.0,CO
147284,52,Sim,Não,Sim,429.0,CO
147285,52,Sim,Sim,Sim,1147.0,CO
147286,52,Sim,Sim,Sim,875.0,CO
147289,52,Sim,Não,Sim,394.0,CO
147291,52,Sim,Sim,Sim,229.0,CO
147292,52,Sim,Sim,Sim,450.0,CO
147293,52,Sim,Sim,Sim,394.0,CO
147294,52,Sim,Sim,Sim,794.0,CO
147295,52,Não,Sim,Sim,394.0,CO
147296,52,Sim,Não,Sim,1000.0,CO
147297,52,Sim,Sim,Sim,525.0,CO
147298,52,Sim,Sim,Sim,361.0,CO
147301,52,Não,Sim,Sim,788.0,CO
147302,52,Sim,Não,Sim,1144.0,CO
147303,52,Sim,Não,Sim,1858.0,CO
147304,52,Sim,Não,Sim,1850.0,CO
147305,52,Sim,Não,Não,200.0,CO
147306,52,Sim,Não,Sim,394.0,CO
147308,52,Sim,Não,Sim,750.0,CO
147309,52,Sim,Sim,Sim,1144.0,CO
147310,52,Sim,Sim,Sim,2500.0,CO
147312,52,Sim,Sim,Sim,762.0,CO
147313,52,Sim,Sim,Não,3200.0,CO
147314,52,Sim,Não,Sim,1625.0,CO
147315,52,Sim,Não,Sim,200.0,CO
147316,52,Sim,Sim,Sim,359.0,CO
147317,52,Sim,Não,Sim,579.0,CO
147318,52,Sim,Sim,Sim,7916.0,CO
147319,52,Sim,Não,Sim,594.0,CO
147320,52,Sim,Sim,Sim,3137.0,CO
147322,52,Sim,Não,Sim,4500.0,CO
147323,52,Sim,Não,Sim,546.0,CO
147325,52,Sim,Não,Sim,553.0,CO
147326,52,Sim,Sim,Sim,680.0,CO
147327,52,Sim,Não,Sim,28.0,CO
147328,52,Sim,Não,Sim,2000.0,CO
147329,52,Sim,Não,Sim,0.0,CO
147330,52,Sim,Não,Sim,526.0,CO
147331,52,Sim,Não,Sim,900.0,CO
147332,52,Sim,Não,Sim,500.0,CO
147333,52,Sim,Sim,Sim,566.0,CO
147334,52,Sim,Sim,Sim,929.0,CO
147336,52,Sim,Sim,Sim,290.0,CO
147339,52,Sim,Sim,Sim,315.0,CO
147340,52,Sim,Sim,Sim,10000.0,CO
147342,52,Sim,Não,Sim,3000.0,CO
147343,52,Sim,Não,Sim,1825.0,CO
147344,52,Sim,Não,Sim,1389.0,CO
147345,52,Sim,Sim,Sim,1550.0,CO
147346,52,Sim,Sim,Sim,960.0,CO
147347,52,Sim,Sim,Sim,775.0,CO
147348,52,Sim,Não,Sim,600.0,CO
147350,52,Sim,Sim,Sim,225.0,CO
147351,52,Sim,Não,Sim,1600.0,CO
147352,52,Sim,Não,Sim,1000.0,CO
147353,52,Sim,Sim,Sim,0.0,CO
147354,52,Sim,Não,Sim,1266.0,CO
147355,52,Sim,Sim,Sim,400.0,CO
147356,52,Sim,Sim,Sim,666.0,CO
147357,52,Sim,Sim,Sim,787.0,CO
147358,52,Sim,Sim,Sim,1866.0,CO
147359,52,Sim,Sim,Sim,1204.0,CO
147360,52,Sim,Não,Sim,36.0,CO
147361,52,Não,Sim,Sim,1144.0,CO
147362,52,Sim,Sim,Sim,788.0,CO
147363,52,Sim,Não,Sim,415.0,CO
147364,52,Sim,Sim,Sim,274.0,CO
147366,52,Sim,Sim,Sim,300.0,CO
147367,52,Sim,Sim,Sim,266.0,CO
147368,52,Sim,Não,Sim,262.0,CO
147373,52,Sim,Sim,Sim,788.0,CO
147375,52,Sim,Sim,Sim,500.0,CO
147376,52,Sim,Não,Sim,767.0,CO
147377,52,Sim,Sim,Sim,2700.0,CO
147378,52,Sim,Não,Sim,362.0,CO
147379,52,Sim,Sim,Sim,639.0,CO
147380,52,Sim,Não,Sim,583.0,CO
147381,52,Sim,Sim,Sim,0.0,CO
147382,52,Sim,Não,Sim,940.0,CO
147383,52,Sim,Não,Sim,412.0,CO
147384,52,Sim,Sim,Sim,703.0,CO
147385,52,Sim,Não,Sim,2000.0,CO
147386,52,Sim,Não,Sim,336.0,CO
147387,52,Sim,Não,Sim,1397.0,CO
147388,52,Sim,Sim,Sim,394.0,CO
147389,52,Sim,Não,Sim,36.0,CO
147390,52,Sim,Não,Sim,446.0,CO
147391,52,Sim,Sim,Sim,262.0,CO
147393,52,Sim,Não,Sim,316.0,CO
147394,52,Sim,Não,Sim,300.0,CO
147395,52,Sim,Sim,Não,101.0,CO
147396,52,Sim,Não,Sim,1381.0,CO
147397,52,Sim,Não,Sim,712.0,CO
147399,52,Sim,Sim,Sim,1350.0,CO
147400,52,Sim,Sim,Sim,647.0,CO
147402,52,Sim,Sim,Sim,262.0,CO
147403,52,Sim,Sim,Sim,1000.0,CO
147404,52,Sim,Não,Sim,116.0,CO
147407,52,Sim,Não,Sim,490.0,CO
147408,52,Sim,Sim,Sim,994.0,CO
147411,52,Sim,Sim,Sim,1064.0,CO
147413,52,Sim,Não,Sim,521.0,CO
147414,52,Sim,Sim,Sim,916.0,CO
147415,52,Sim,Sim,Sim,2100.0,CO
147416,52,Sim,Sim,Sim,4800.0,CO
147417,52,Sim,Sim,Sim,741.0,CO
147418,52,Sim,Sim,Sim,150.0,CO
147419,52,Sim,Sim,Sim,407.0,CO
147420,52,Sim,Sim,Sim,1300.0,CO
147421,52,Sim,Sim,Sim,560.0,CO
147422,52,Sim,Sim,Sim,700.0,CO
147423,52,Sim,Sim,Sim,0.0,CO
147424,52,Sim,Sim,Sim,470.0,CO
147425,52,Sim,Sim,Sim,1029.0,CO
147426,52,Sim,Sim,Sim,541.0,CO
147427,52,Sim,Sim,Sim,366.0,CO
147430,52,Sim,Sim,Sim,2500.0,CO
147431,52,Sim,Sim,Sim,454.0,CO
147432,52,Sim,Não,Sim,627.0,CO
147433,52,Sim,Não,Sim,350.0,CO
147434,52,Sim,Sim,Sim,197.0,CO
147435,52,Sim,Sim,Sim,342.0,CO
147436,52,Sim,Sim,Sim,1712.0,CO
147437,52,Sim,Não,Sim,837.0,CO
147438,52,Sim,Não,Sim,262.0,CO
147439,52,Sim,Sim,Sim,445.0,CO
147440,52,Sim,Não,Sim,675.0,CO
147441,52,Sim,Não,Sim,1650.0,CO
147442,52,Sim,Sim,Sim,131.0,CO
147443,52,Sim,Sim,Sim,898.0,CO
147444,52,Sim,Sim,Sim,929.0,CO
147445,52,Sim,Sim,Sim,1500.0,CO
147447,52,Sim,Não,Sim,405.0,CO
147448,52,Sim,Não,Sim,788.0,CO
147449,52,Não,Sim,Não,850.0,CO
147450,52,Sim,Não,Sim,788.0,CO
147451,52,Sim,Sim,Sim,72.0,CO
147452,52,Sim,Sim,Sim,449.0,CO
147453,52,Sim,Não,Sim,469.0,CO
147454,52,Não,Não,Não,175.0,CO
147456,52,Sim,Sim,Sim,323.0,CO
147457,52,Sim,Sim,Sim,262.0,CO
147458,52,Sim,Não,Sim,394.0,CO
147459,52,Sim,Sim,Sim,262.0,CO
147461,52,Sim,Sim,Sim,2300.0,CO
147462,52,Sim,Sim,Sim,525.0,CO
147463,52,Sim,Sim,Sim,1500.0,CO
147464,52,Sim,Sim,Sim,788.0,CO
147465,52,Não,Sim,Sim,988.0,CO
147466,52,Sim,Não,Sim,597.0,CO
147467,52,Sim,Não,Sim,562.0,CO
147468,52,Sim,Não,Sim,383.0,CO
147469,52,Sim,Não,Sim,529.0,CO
147471,52,Sim,Sim,Sim,800.0,CO
147472,52,Sim,Não,Sim,594.0,CO
147474,52,Sim,Sim,Sim,592.0,CO
147475,52,Sim,Sim,Não,788.0,CO
147476,52,Sim,Sim,Sim,885.0,CO
147477,52,Sim,Sim,Sim,223.0,CO
147478,52,Sim,Não,Sim,1400.0,CO
147479,52,Sim,Não,Sim,550.0,CO
147480,52,Sim,Sim,Sim,433.0,CO
147481,52,Sim,Sim,Sim,150.0,CO
147482,52,Sim,Não,Sim,176.0,CO
147483,52,Sim,Não,Sim,296.0,CO
147484,52,Sim,Sim,Sim,1300.0,CO
147486,52,Sim,Sim,Sim,788.0,CO
147487,52,Sim,Não,Sim,152.0,CO
147488,52,Sim,Não,Sim,547.0,CO
147490,52,Sim,Não,Sim,1044.0,CO
147491,52,Sim,Não,Sim,447.0,CO
147493,52,Sim,Sim,Sim,1200.0,CO
147494,52,Sim,Sim,Sim,186.0,CO
147495,52,Sim,Não,Sim,625.0,CO
147496,52,Sim,Não,Sim,394.0,CO
147497,52,Sim,Não,Sim,933.0,CO
147498,52,Sim,Sim,Sim,5100.0,CO
147499,52,Sim,Sim,Sim,1600.0,CO
147500,52,Sim,Sim,Sim,1600.0,CO
147501,52,Sim,Sim,Não,1300.0,CO
147502,52,Sim,Sim,Sim,900.0,CO
147504,52,Sim,Sim,Sim,750.0,CO
147505,52,Sim,Não,Sim,550.0,CO
147506,52,Sim,Sim,Sim,502.0,CO
147508,52,Sim,Sim,Sim,418.0,CO
147509,52,Sim,Sim,Sim,670.0,CO
147511,52,Sim,Sim,Sim,7000.0,CO
147512,52,Sim,Não,Sim,183.0,CO
147513,52,Sim,Sim,Sim,394.0,CO
147514,52,Sim,Não,Sim,549.0,CO
147515,52,Sim,Sim,Sim,429.0,CO
147516,52,Sim,Não,Sim,700.0,CO
147517,52,Sim,Sim,Sim,3600.0,CO
147518,52,Sim,Sim,Sim,1044.0,CO
147519,52,Sim,Sim,Sim,3933.0,CO
147520,52,Sim,Não,Sim,447.0,CO
147521,52,Sim,Sim,Sim,788.0,CO
147523,52,Sim,Sim,Sim,333.0,CO
147524,52,Sim,Sim,Sim,500.0,CO
147525,52,Não,Sim,Sim,788.0,CO
147527,53,Sim,Não,Sim,5750.0,CO
147528,53,Sim,Não,Sim,10000.0,CO
147530,53,Sim,Não,Sim,8350.0,CO
147531,53,Sim,Não,Sim,10000.0,CO
147532,53,Sim,Sim,Sim,2700.0,CO
147533,53,Sim,Não,Sim,8500.0,CO
147534,53,Sim,Sim,Sim,5200.0,CO
147536,53,Sim,Sim,Sim,9000.0,CO
147537,53,Sim,Sim,Sim,4466.0,CO
147538,53,Sim,Não,Sim,27500.0,CO
147539,53,Sim,Sim,Sim,6500.0,CO
147540,53,Sim,Sim,Sim,1750.0,CO
147541,53,Sim,Não,Sim,11025.0,CO
147542,53,Sim,Sim,Sim,6350.0,CO
147544,53,Sim,Sim,Sim,5000.0,CO
147546,53,Sim,Sim,Sim,7500.0,CO
147549,53,Sim,Sim,Sim,15000.0,CO
147551,53,Sim,Sim,Sim,1750.0,CO
147552,53,Sim,Não,Sim,9933.0,CO
147553,53,Sim,Sim,Sim,12666.0,CO
147554,53,Sim,Sim,Sim,7400.0,CO
147555,53,Sim,Sim,Sim,6592.0,CO
147556,53,Sim,Sim,Sim,9950.0,CO
147557,53,Sim,Sim,Sim,2800.0,CO
147558,53,Sim,Sim,Sim,2234.0,CO
147559,53,Sim,Sim,Sim,7000.0,CO
147560,53,Sim,Não,Sim,4200.0,CO
147562,53,Sim,Não,Sim,2250.0,CO
147563,53,Sim,Sim,Sim,950.0,CO
147564,53,Sim,Não,Sim,2900.0,CO
147566,53,Sim,Não,Sim,4750.0,CO
